-1.894340046996338123e-01,-9.881349234396166747e-02,8.135667578294727975e-02,3.205978958027466685e-02,-1.106811111774535644e-01,-7.574068257516611323e-04,-2.426184670561665549e-02,-6.579253690843489544e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.893804567777863782e-02,-1.148952291933227898e-01,1.857906731138695977e-01,-7.014406941127772355e-02,6.712844544789198231e-02,1.974007348647215943e-01,-2.595221931439961258e-02,6.241079014039067722e-03,-1.696894525307837409e-01,1.759193293334339880e-01,-1.660810219323910764e-01,-6.481054911913577965e-02,0.000000000000000000e+00
-1.935303092444821682e-01,-9.606723403828634766e-02,8.110921404026387449e-02,3.201295720398129180e-02,-1.121825466497370499e-01,-1.096079086659400162e-03,-2.426184670561665549e-02,-6.618429795304793528e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.893804567777863782e-02,-1.342669650178241192e-01,1.861594791869776722e-01,-5.516479566002633478e-02,6.937219603235657284e-02,1.982891523954061763e-01,-2.016459731558807589e-02,7.073448867004475567e-03,-1.689437965574914768e-01,1.725550582477065331e-01,-1.704885040898104220e-01,-6.871400781801610680e-02,0.000000000000000000e+00
-1.894340046996338123e-01,-9.465942194473404847e-02,8.300580515769570566e-02,3.318766930934246434e-02,-1.117957709073424954e-01,2.415905865493984082e-03,-2.707438588755886957e-02,-6.422549272998274994e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.045677111767207748e-02,-1.928434936832625068e-02,2.053787822037850541e-01,-6.618457514590006530e-02,4.333522765371717461e-02,1.998873338860007731e-01,-6.274951874014139674e-02,1.435583649315259891e-02,-1.787856188709661398e-01,1.630235954621175321e-01,-1.818461135645099980e-01,-7.200075603287242609e-02,0.000000000000000000e+00
-1.876139913548785509e-01,-9.663004357624620233e-02,7.995500815088227298e-02,2.678724454923491968e-02,-1.122962493981036619e-01,3.489914473715231748e-03,-2.676198514951157528e-02,-6.305020959614364429e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.197616618959369522e-02,6.379878471851170574e-02,2.082528943695276802e-01,-5.919079878764437613e-02,2.500405571003712704e-02,1.976578019937095532e-01,-1.011031534932947118e-01,1.830912185734984848e-02,-1.841535053446872183e-01,1.572766183359858572e-01,-1.879489806789123862e-01,-7.426065317432946344e-02,0.000000000000000000e+00
-1.914834314912070012e-01,-9.634942705591885426e-02,7.912952009879656301e-02,3.347386716446922039e-02,-1.100436301948080620e-01,1.933413877351416272e-03,-2.707438588755886957e-02,-6.618429795304793528e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.121680346964697539e-02,8.032466249606036446e-02,2.062819432107480255e-01,-6.248963835476751411e-02,2.533386001281388161e-02,2.008945843348024785e-01,-1.057417623011656926e-01,1.581238944836438343e-02,-1.826625736408223621e-01,1.599399996121867729e-01,-1.877795286383368289e-01,-7.528787914771900569e-02,0.000000000000000000e+00
-1.919371603082468403e-01,-9.459005606330483928e-02,7.912952009879656301e-02,3.269462845891953073e-02,-1.117734031535654454e-01,2.047077855327237867e-03,-2.707438588755886957e-02,-6.657605899766094737e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.083712210967361200e-02,-2.648257912764628505e-02,1.851744634655343447e-01,-6.592149564637142523e-02,4.817010466614479042e-02,1.983287633681119211e-01,-5.904258332651193125e-02,1.269109678722180577e-02,-1.828116287869368806e-01,1.628834175002122076e-01,-1.869318361598453215e-01,-7.282253681158407099e-02,0.000000000000000000e+00
-1.852229934313764648e-01,-9.480130670220293654e-02,7.995500815088227298e-02,3.221849929993595568e-02,-1.116597004051988473e-01,4.990742917601128162e-03,-2.582431666561142009e-02,-7.010190839917827821e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.931772703775199426e-02,-9.365875980938469236e-02,1.881718175609440324e-01,-3.734633247846870507e-02,5.397817470315945804e-02,2.001444010149887043e-01,-2.461626350112358988e-02,1.352346664018721362e-02,-1.763995958049748292e-01,1.679295048168173432e-01,-1.833720464809174555e-01,-7.035756937543941048e-02,0.000000000000000000e+00
-1.871577134995407177e-01,-9.663004357624620233e-02,8.028557271760117242e-02,3.234598743540142290e-02,-1.113176601703583790e-01,4.227570494048595376e-03,-2.426184670561665549e-02,-7.206122774434924050e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.969740839772536112e-02,-1.384422168937028685e-01,1.907185108687652342e-01,-2.263161620146241296e-02,6.206243509212498038e-02,1.996310751442109122e-01,-1.630567603014109260e-02,1.498001959539897558e-02,-1.696894525307837409e-01,1.718541684381799661e-01,-1.845586430405600775e-01,-7.035756937543941048e-02,0.000000000000000000e+00
-1.927350092955134597e-01,-9.705254485404239684e-02,8.094485512161593566e-02,3.221849929993595568e-02,-1.118638061584143056e-01,2.782414202640747045e-03,-2.707438588755886957e-02,-6.814310317611310674e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.273552890954041505e-02,-1.487509893994473364e-01,1.876383823429821907e-01,-2.177291289120321036e-02,6.445621960121336591e-02,1.974799568101330005e-01,-1.400460993082368842e-02,1.685256890213808478e-02,-1.570148219556938840e-01,1.850302582333070434e-01,-1.816766615239344407e-01,-6.727589145527072823e-02,0.000000000000000000e+00
-1.903440113720114568e-01,-9.663004357624620233e-02,8.267524059097682010e-02,3.202856799607898403e-02,-1.125469546383545960e-01,4.086070439833749957e-03,-3.144986129925409629e-02,-6.931838630995221240e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.273552890954041505e-02,-1.332002657778474375e-01,1.850512215358673385e-01,-2.454411548455263242e-02,6.658372768551898413e-02,1.848286971602566553e-01,-1.535880404871782859e-02,1.539639309683703619e-02,-1.526903215047744344e-01,1.836284786142539094e-01,-1.903221737981976303e-01,-6.727589145527072823e-02,0.000000000000000000e+00
-1.895487114230427206e-01,-9.726379549294049409e-02,8.234652275368094243e-02,3.225102178347300647e-02,-1.122738816443266258e-01,3.803070331403929881e-03,-3.770067367874962300e-02,-7.245298878896229422e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.273552890954041505e-02,-8.299574763066289163e-02,1.624657583505421943e-01,-2.540281879481183155e-02,5.282250798646234008e-02,1.740132848372090701e-01,-2.367091137841854584e-02,7.281258467812770814e-03,-2.102488027108789514e-01,1.120020104484450996e-01,-2.366011687267147445e-01,-7.015212418076149925e-02,0.000000000000000000e+00
-1.915955891763179153e-01,-9.937630188192152214e-02,8.193470209234957058e-02,3.280650580228729879e-02,-1.110678869198481328e-01,2.047077855327237867e-03,-4.145134761435025766e-02,-7.284474983357533406e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.273552890954041505e-02,-7.890806061776731162e-02,1.233713948851915682e-01,-1.952934727162751807e-02,3.067966336314969025e-02,1.502103237898859689e-01,-4.153837046928717663e-02,-1.290191900452227446e-02,0.000000000000000000e+00,-9.384441073888376630e-03,-2.937294170082047629e-01,-6.131798080961126801e-02,0.000000000000000000e+00
-1.927350092955134597e-01,-9.768629677073673023e-02,8.259398449636434769e-02,3.285463907792219446e-02,-1.119775089067809037e-01,1.395249736730801030e-03,-4.270141683629771756e-02,-7.127770565512317469e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.273552890954041505e-02,-6.362401180616157614e-02,7.253225946575038441e-02,4.096078570874038538e-03,2.472291105848977572e-02,1.129283146018575656e-01,-4.888536751294651067e-02,-3.329290607766564186e-02,0.000000000000000000e+00,-8.942126764202981692e-02,0.000000000000000000e+00,-4.899164402892680625e-02,0.000000000000000000e+00
-1.895487114230427206e-01,-9.656067769481695151e-02,8.292270233366022536e-02,3.277528421809162290e-02,-1.120921436448882175e-01,2.302241887518033901e-03,-4.020081212264454279e-02,-7.441179401202746568e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.273552890954041505e-02,-2.523876005118097510e-02,1.758751229978923816e-02,1.504934919450738422e-02,1.272695537347572764e-02,8.480371559362459566e-02,-5.270629233043919865e-02,-4.473714296864077927e-02,0.000000000000000000e+00,-1.131710545454314154e-01,0.000000000000000000e+00,-4.180143711519016675e-02,0.000000000000000000e+00
-1.890924335677049706e-01,-9.888285822539087666e-02,8.094485512161593566e-02,3.310831444951175401e-02,-1.101806326866924118e-01,1.508913714706622408e-03,-3.676300519484947127e-02,-7.911292654738390218e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.969740839772536112e-02,-1.990725396182007820e-02,-2.980176880486778285e-02,3.326390960007442194e-02,1.573033717990966404e-02,4.793560065101068468e-02,-4.779106923586022571e-02,-4.161585030749822417e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.584352646953069960e-02,0.000000000000000000e+00
-1.920518670316557486e-01,-9.824910630869658490e-02,8.003811097491775328e-02,3.283772738648283590e-02,-1.101806326866924118e-01,4.882575859434394095e-04,-3.551293597290202525e-02,-7.793764341354478264e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.121680346964697539e-02,-4.611899965161941201e-02,-7.291988930225803967e-02,8.764007739309753742e-02,2.208312497929742005e-02,1.223156327362505055e-02,-4.302175257822622029e-02,-3.391708917991201333e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.276184854936201041e-02,0.000000000000000000e+00
-1.913687247677980652e-01,-9.634942705591885426e-02,8.086175229758045535e-02,3.269462845891953073e-02,-1.110678869198481328e-01,1.026421726564055031e-03,-3.426286675095455148e-02,-7.872116550277084845e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.045677111767207748e-02,-4.771904851158438599e-02,-1.040881412014103558e-01,9.034624909892302602e-02,1.386640220642978635e-02,-1.747181593244869630e-02,-3.957167328796833833e-02,-3.121217002020749975e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.392808007820206376e-02,0.000000000000000000e+00
-1.880677201719183622e-01,-9.670098595498062555e-02,8.036682881221363095e-02,3.266340687472385484e-02,-1.100212624410310258e-01,2.244250062020131369e-03,-3.332519826705439975e-02,-8.028872380332878478e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.045677111767207748e-02,-7.200398276650479649e-03,-1.076612374458615351e-01,8.651829458330970168e-02,7.678516558430406765e-03,-2.927426902434605849e-02,-3.916283129277923353e-02,-3.079617366868015252e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.111828699193871020e-02,0.000000000000000000e+00
-1.895487114230427206e-01,-9.768629677073673023e-02,7.921262292283202944e-02,3.259966280699111429e-02,-1.092244112127241512e-01,1.594741616443548764e-03,-3.332519826705439975e-02,-8.224752902639397012e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.969740839772536112e-02,-8.888011999598613433e-03,-1.102070110377897233e-01,7.721444374323793713e-02,6.787774609537506297e-03,-2.248462494771278491e-02,-3.986804573801259327e-02,-2.933962071346838882e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.988599072386153438e-02,0.000000000000000000e+00
-1.942134515083398516e-01,-9.663004357624620233e-02,7.912952009879656301e-02,3.259966280699111429e-02,-1.100436301948080620e-01,2.052574775136196592e-04,-3.332519826705439975e-02,-8.538161738329824724e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.893804567777863782e-02,-1.724050586187845721e-02,-1.106585915412711951e-01,7.754403210500694643e-02,8.338125163983838711e-03,-2.278049466220831779e-02,-4.187121952856751733e-02,-2.767488100753757313e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.926965513982780417e-02,0.000000000000000000e+00
-1.900024402400825874e-01,-9.592692577812265975e-02,8.011936706953021181e-02,3.237720901959709185e-02,-1.100669299383257999e-01,2.557405919708829502e-03,-3.332519826705439975e-02,-7.911292654738390218e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.893804567777863782e-02,-1.670715624189013024e-02,-1.105767368267908390e-01,8.513343227399322588e-02,8.470587547886021182e-03,-2.260345786582983879e-02,-4.153837046928717663e-02,-2.684251115457218784e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.926965513982780417e-02,0.000000000000000000e+00
-1.885239980272561955e-01,-9.726379549294049409e-02,7.987190532684680655e-02,3.256844122279543841e-02,-1.095207839502698594e-01,2.613078072186877151e-03,-3.332519826705439975e-02,-7.793764341354478264e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.893804567777863782e-02,-1.661959137890697477e-02,-1.111515592599393726e-01,9.318396055451283466e-02,8.470587547886021182e-03,-2.439888583275479778e-02,-4.164932015571395918e-02,-2.559414495007943449e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.844787436111614193e-02,0.000000000000000000e+00
-1.939865870998200292e-01,-9.824910630869658490e-02,7.921262292283202944e-02,3.223411009203379363e-02,-1.097705572007801056e-01,7.155855418953399345e-04,-3.301279752900710546e-02,-7.793764341354478264e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.931772703775199426e-02,-1.972814401480907365e-02,-1.119728655524219602e-01,7.741249235524264027e-02,8.997733769537268056e-03,-3.026130979319585634e-02,-4.324517180979799841e-02,-2.455396549630572967e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.721520319304866417e-02,0.000000000000000000e+00
-1.923934381635845903e-01,-9.768629677073673023e-02,8.044993163624909738e-02,3.128185177406649087e-02,-1.107715141823024246e-01,2.188577909542212523e-03,-3.113746056120679853e-02,-7.950520171410271897e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.969740839772536112e-02,-1.919479439482075014e-02,-1.116031397634208444e-01,7.747752324276657721e-02,9.328889729292653976e-03,-2.901801028255627038e-02,-4.361601733703280442e-02,-2.413759199486767079e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.721520319304866417e-02,0.000000000000000000e+00
-1.888655691591850372e-01,-9.712348723277686169e-02,8.127357295891179945e-02,3.042455910802775026e-02,-1.114313629187249494e-01,3.830906407642953922e-03,-3.082505982315950424e-02,-8.498985633868523515e-02,0.000000000000000000e+00,-7.664820394226407041e-02,-2.893804567777863782e-02,-1.768430050836128017e-02,-1.114394303344601322e-01,7.754403210500694643e-02,9.262658537341561873e-03,-3.387318379419565484e-02,-4.389415148245878057e-02,-2.392978239405935126e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.721520319304866417e-02,0.000000000000000000e+00
-1.902318536869004872e-01,-9.860224170506357022e-02,8.127357295891179945e-02,2.966223209391741222e-02,-1.111359221709199568e-01,3.631414527930077168e-03,-3.051219281535391681e-02,-8.577337842791130096e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.893804567777863782e-02,-1.741762569836711322e-02,-1.118496236227549123e-01,7.925996075080891934e-02,9.345109613035713220e-03,-3.357650569250206218e-02,-4.469207730950079671e-02,-2.434577874558669849e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.721520319304866417e-02,0.000000000000000000e+00
-1.914834314912070012e-01,-9.810879804853291086e-02,8.176849644427862385e-02,2.869306208451089663e-02,-1.117734031535654454e-01,4.141742592311668802e-03,-3.144986129925409629e-02,-8.577337842791130096e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.969740839772536112e-02,-1.750718067187261723e-02,-1.115212850489404883e-01,7.991913747434696569e-02,9.180207461647410527e-03,-3.371473990337294641e-02,-4.547176483192486712e-02,-2.392978239405935126e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.721520319304866417e-02,0.000000000000000000e+00
-1.887508624357761289e-01,-9.634942705591885426e-02,8.218031710560998182e-02,2.769267049090870514e-02,-1.126830251404982164e-01,6.266563078555107032e-03,-3.051219281535391681e-02,-8.616513947252432692e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.045677111767207748e-02,-1.590713181190764325e-02,-1.106181240419775308e-01,7.978759772458264565e-02,8.800391850662701160e-03,-2.897839930985057072e-02,-4.554471805039718435e-02,-2.372159564334032356e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.783153877708241519e-02,0.000000000000000000e+00
-1.863598645122740149e-01,-9.768629677073673023e-02,8.201595818696204299e-02,2.759770483898029217e-02,-1.116597004051988473e-01,6.916071524131690504e-03,-3.082505982315950424e-02,-8.616513947252432692e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.007708975769872103e-02,-1.350904863248252562e-02,-1.109050754006052630e-01,7.998564633658733491e-02,8.388136472191796977e-03,-3.343827148163123347e-02,-4.541553005935228260e-02,-2.372159564334032356e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.783153877708241519e-02,0.000000000000000000e+00
-1.904587180954203651e-01,-9.782660503090039039e-02,8.077864947354497505e-02,2.699408754453110418e-02,-1.115459976568322631e-01,6.039235122603335039e-03,-3.019979207730662252e-02,-8.577337842791130096e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.235584754956705861e-02,-1.501954251894200253e-02,-1.109050754006052630e-01,8.104092028413481530e-02,8.189442896338595262e-03,-3.343827148163123347e-02,-4.034984095167400836e-02,-2.351340889262129238e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.783153877708241519e-02,0.000000000000000000e+00
-1.898902825549715623e-01,-9.494161496236656894e-02,8.110921404026387449e-02,2.642299273361911616e-02,-1.129104306372314126e-01,7.312735610537331524e-03,-3.051219281535391681e-02,-8.577337842791130096e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.197616618959369522e-02,-1.519666235543066027e-02,-1.098786724639752715e-01,8.018369494859206581e-02,8.074552053158176243e-03,-3.387318379419565484e-02,-3.482059493495244518e-02,-2.351340889262129238e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.803698397176032295e-02,0.000000000000000000e+00
-1.870430067761317816e-01,-9.571567513922456250e-02,7.995500815088227298e-02,2.635924866588623683e-02,-1.116820681589758973e-01,8.672064000208382084e-03,-3.051219281535391681e-02,-8.616513947252432692e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.235584754956705861e-02,-1.217567458251172033e-02,-1.097968177494949293e-01,7.945800936281362248e-02,7.612285366479313795e-03,-3.324102500530087823e-02,-4.487750007311828299e-02,-2.351340889262129238e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.742064838772657540e-02,0.000000000000000000e+00
-1.889777268442959512e-01,-9.648973531608254217e-02,7.830587877613386094e-02,2.620053894622509719e-02,-1.105897761828640163e-01,8.333391739300513926e-03,-3.176226203730139058e-02,-8.773269777308226325e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.159648482962033184e-02,-1.208611960900621805e-02,-1.101665435384960451e-01,7.978759772458264565e-02,7.496042866320338886e-03,-3.262907589635800909e-02,-4.153837046928717663e-02,-2.351340889262129238e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.844787436111614193e-02,0.000000000000000000e+00
-1.926203025721045514e-01,-9.494161496236656894e-02,7.772785246673155624e-02,2.592995188319617908e-02,-1.117734031535654454e-01,7.540063566489231019e-03,-3.019979207730662252e-02,-8.694866156175040661e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.159648482962033184e-02,-1.448619289895367555e-02,-1.101665435384960451e-01,7.978759772458264565e-02,7.612285366479313795e-03,-3.253045265819283494e-02,-3.552580938018581186e-02,-2.351340889262129238e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.926965513982780417e-02,0.000000000000000000e+00
-1.901171469634914957e-01,-9.360316875024353445e-02,7.880080226150067146e-02,2.570749809580215317e-02,-1.123195491416213998e-01,9.210228140828996893e-03,-3.019979207730662252e-02,-8.890798090692136890e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.007708975769872103e-02,-1.332993868547152280e-02,-1.101251563233093672e-01,7.846776630279009290e-02,7.051347720363167031e-03,-3.178107772557715177e-02,-3.543309799837698892e-02,-2.351340889262129238e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.926965513982780417e-02,0.000000000000000000e+00
-1.870430067761317816e-01,-9.508192322253024298e-02,7.871769943746520504e-02,2.569188730370431523e-02,-1.111359221709199568e-01,1.042805647628507366e-02,-3.144986129925409629e-02,-8.969150299614743471e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.045677111767207748e-02,-9.954711239575258705e-03,-1.108232206861249208e-01,7.807166907878068662e-02,6.474190190503961891e-03,-3.071481501131599970e-02,-4.059149848786391263e-02,-2.351340889262129238e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.926965513982780417e-02,0.000000000000000000e+00
-1.930765804274423014e-01,-9.571567513922456250e-02,7.805841703345044180e-02,2.569188730370431523e-02,-1.116597004051988473e-01,8.164055608846644899e-03,-3.051219281535391681e-02,-8.969150299614743471e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.083712210967361200e-02,-1.297569901249420558e-02,-1.117677689082745701e-01,7.899540327656381922e-02,6.506629957990154971e-03,-3.014247687507879900e-02,-3.598936628922927428e-02,-2.351340889262129238e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.968054552918362315e-02,0.000000000000000000e+00
-1.917102958997269346e-01,-9.487067258363214572e-02,7.995500815088227298e-02,2.540568944857756264e-02,-1.125926221356493562e-01,9.437556096780768886e-03,-3.051219281535391681e-02,-8.969150299614743471e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.273552890954041505e-02,-1.315281884898286333e-02,-1.116445269786075223e-01,7.899540327656381922e-02,6.126814347005517594e-03,-3.010286590237309587e-02,-3.628725859799158959e-02,-2.351340889262129238e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.111828699193871020e-02,0.000000000000000000e+00
